$Name	"%EnviroFeatures[2:0,0]<2:1,8>"	"%EnviroFeatures[2:0,1]"	"%EnviroFeatures[2:0,2]"	"%EnviroFeatures[2:0,3]"	"%EnviroFeatures[2:0,4]"	"%EnviroFeatures[2:0,5]"	"%EnviroFeatures[2:0,6]"	"%EnviroFeatures[2:0,7]"	"%InteroState[2:0,0]<2:1,8>"	"%InteroState[2:0,1]"	"%InteroState[2:0,2]"	"%InteroState[2:0,3]"	"%InteroState[2:0,4]"	"%InteroState[2:0,5]"	"%InteroState[2:0,6]"	"%InteroState[2:0,7]"	"%Approach[2:0,0]<2:1,5>"	"%Approach[2:0,1]"	"%Approach[2:0,2]"	"%Approach[2:0,3]"	"%Approach[2:0,4]"	"%Avoidance[2:0,0]<2:1,3>"	"%Avoidance[2:0,1]"	"%Avoidance[2:0,2]"	"%MBApp[2:0,0]<2:1,5>"	"%MBApp[2:0,1]"	"%MBApp[2:0,2]"	"%MBApp[2:0,3]"	"%MBApp[2:0,4]"	"%MBAv[2:0,0]<2:1,3>"	"%MBAv[2:0,1]"	"%MBAv[2:0,2]"	"%Behavior[2:0,0]<2:1,16>"	"%Behavior[2:0,1]"	"%Behavior[2:0,2]"	"%Behavior[2:0,3]"	"%Behavior[2:0,4]"	"%Behavior[2:0,5]"	"%Behavior[2:0,6]"	"%Behavior[2:0,7]"	"%Behavior[2:0,8]"	"%Behavior[2:0,9]"	"%Behavior[2:0,10]"	"%Behavior[2:0,11]"	"%Behavior[2:0,12]"	"%Behavior[2:0,13]"	"%Behavior[2:0,14]"	"%Behavior[2:0,15]"	"%DyDA[2:0,0]<2:1,1>"	"%Cost[2:0,0]<2:1,16>"	"%Cost[2:0,1]"	"%Cost[2:0,2]"	"%Cost[2:0,3]"	"%Cost[2:0,4]"	"%Cost[2:0,5]"	"%Cost[2:0,6]"	"%Cost[2:0,7]"	"%Cost[2:0,8]"	"%Cost[2:0,9]"	"%Cost[2:0,10]"	"%Cost[2:0,11]"	"%Cost[2:0,12]"	"%Cost[2:0,13]"	"%Cost[2:0,14]"	"%Cost[2:0,15]"
	0	0	0.8	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.577079962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.8	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.651723487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.8	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.710468772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.8	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.759657793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.8	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.80236573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.8	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.840342654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.874689659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.8	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.906149278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.935248448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.485593375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.597835571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.67516377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.736021923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.786980106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.831224103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.870566928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.906149278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.938740393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0.9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.968886161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.501187234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.617033863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.696845302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.759657793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.812252396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.8579172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.898523442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.935248448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.968886161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.251188643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.309249495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.349249969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.380730788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.407090532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.429977148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.450328478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.468734582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.485593375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.501187234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.309249495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.380730788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.429977148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.468734582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.501187234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.529363964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.55441939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.577079962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.597835571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.617033863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.349249969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.429977148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.485593375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.529363964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.566014266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.597835571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.626131839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.651723487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.67516377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.696845302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.380730788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.468734582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.529363964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.577079962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.617033863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.651723487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.682570335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.710468772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.736021923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.759657793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.407090532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.501187234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.566014266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.617033863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.659753955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.696845302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.729827819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.759657793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.786980106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.812252396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.429977148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.529363964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.597835571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.651723487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.696845302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.736021923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.770858716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.80236573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.831224103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.8579172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.7	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.450328478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.7	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.55441939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.7	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.626131839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0.7	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0.682570335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
